notification_id,user_id,type_id,channel_id,message,status,created_at,last_update_date
7270,U02025,13,4,Bill meet usually past hot.,READ,2024-07-21 09:12:32,2024-07-21 09:21:32
7271,U02316,11,2,Agent life those black environment garden young.,SENT,2025-07-24 03:30:18,2025-07-24 04:28:18
7272,U00366,1,2,Fund how realize however huge rest contain.,FAILED,2026-01-31 18:44:11,2026-01-31 19:44:11
7273,U04416,13,2,Enter machine country say.,READ,2025-05-13 17:36:03,2025-05-13 17:42:03
7274,U03721,12,2,Develop sort heart respond everybody.,SENT,2024-07-27 15:39:34,2024-07-27 15:53:34
7275,U04889,13,3,Decide hard moment fight spend.,PENDING,2026-01-17 17:07:02,2026-01-17 17:40:02
7276,U01080,10,3,Information remain particular show.,SENT,2026-04-10 01:29:16,2026-04-10 01:54:16
7277,U02062,1,1,Growth couple toward security machine.,SENT,2024-01-18 21:43:57,2024-01-18 22:15:57
7278,U04703,11,4,Power century item work.,READ,2025-12-22 06:01:33,2025-12-22 06:12:33
7279,U04614,13,2,Lose risk concern report.,FAILED,2025-05-10 19:16:13,2025-05-10 20:09:13
7280,U01059,10,2,Nothing in land community idea because plan.,READ,2024-03-11 08:25:37,2024-03-11 09:10:37
7281,U03851,12,2,Customer good poor.,READ,2024-02-25 23:37:42,2024-02-25 23:52:42
7282,U01950,12,3,Stay explain history expert.,SENT,2026-01-16 02:31:58,2026-01-16 03:14:58
7283,U04052,11,3,Trade all product military try.,READ,2024-10-27 17:29:20,2024-10-27 17:43:20
7284,U03773,11,2,Kind human he former none sure.,FAILED,2024-03-18 05:52:57,2024-03-18 06:02:57
7285,U04624,11,4,Of chair movement expect.,READ,2024-09-19 06:27:17,2024-09-19 07:01:17
7286,U04998,1,2,Past me less reality.,SENT,2025-06-08 17:23:35,2025-06-08 17:39:35
7287,U01588,13,3,Store seek human likely half care bank class.,SENT,2024-04-10 01:44:53,2024-04-10 02:07:53
7288,U02789,1,1,Cold score economy foot party show before financial.,FAILED,2024-06-20 04:34:05,2024-06-20 04:35:05
7289,U01915,1,1,Talk network and score walk.,PENDING,2025-03-18 17:20:18,2025-03-18 17:42:18
7290,U03984,13,2,Voice investment beat heavy trip physical together.,FAILED,2024-06-15 02:30:24,2024-06-15 03:26:24
7291,U00080,1,2,Bank nice investment tree.,SENT,2024-08-18 10:47:45,2024-08-18 11:27:45
7292,U03821,13,3,Sea after we boy.,FAILED,2025-12-28 19:46:10,2025-12-28 20:18:10
7293,U01165,13,4,Language policy wish case hotel.,SENT,2025-07-14 03:07:21,2025-07-14 03:49:21
7294,U00364,10,3,Computer business million may share.,PENDING,2024-10-13 03:49:07,2024-10-13 04:41:07
7295,U00130,1,3,Catch should each name.,SENT,2025-04-15 20:59:14,2025-04-15 21:09:14
7296,U03242,12,1,Section behavior nor fight reveal available.,READ,2024-10-12 22:46:11,2024-10-12 23:14:11
7297,U00254,13,1,Score page church generation town officer.,SENT,2024-08-03 18:51:53,2024-08-03 19:14:53
7298,U02887,1,2,Cost same town art level cultural with.,SENT,2025-08-12 10:00:33,2025-08-12 10:40:33
7299,U04833,10,4,Against oil standard reduce plan story training.,SENT,2026-01-01 05:02:09,2026-01-01 05:39:09
7300,U03047,1,1,Friend us performance none area center network.,READ,2026-01-18 03:44:56,2026-01-18 04:19:56
7301,U04354,1,4,Rule common security table get trouble again.,SENT,2024-11-01 07:26:59,2024-11-01 08:23:59
7302,U04919,11,4,Send play center east body media.,READ,2024-11-17 01:10:20,2024-11-17 02:01:20
7303,U02857,10,4,By discover station.,PENDING,2024-07-06 07:53:33,2024-07-06 08:07:33
7304,U02892,10,1,Tv hour clear identify challenge.,SENT,2024-09-05 13:30:55,2024-09-05 13:58:55
7305,U00223,11,4,Will edge if hundred change responsibility.,SENT,2026-03-21 18:48:17,2026-03-21 19:19:17
7306,U03502,1,2,Marriage reflect smile tonight.,SENT,2024-03-13 01:04:40,2024-03-13 01:58:40
7307,U00323,11,1,Southern both avoid score.,PENDING,2024-09-06 05:28:22,2024-09-06 05:56:22
7308,U04461,11,4,Production focus community respond radio democratic bring.,PENDING,2024-04-21 04:08:48,2024-04-21 04:29:48
7309,U01588,12,1,Step rock pressure culture song.,READ,2026-01-02 13:56:06,2026-01-02 14:23:06
7310,U01496,13,2,Although eat real machine.,READ,2024-10-25 09:28:59,2024-10-25 09:35:59
7311,U03027,10,4,News from phone order fact statement phone.,PENDING,2024-01-07 11:53:00,2024-01-07 12:47:00
7312,U00538,1,3,Very art public while.,READ,2025-09-21 11:31:22,2025-09-21 12:17:22
7313,U03427,13,3,Want live quickly pass more hard matter.,SENT,2024-07-25 22:43:28,2024-07-25 22:59:28
7314,U01734,10,2,Exactly star not itself store house less.,READ,2024-07-08 11:20:28,2024-07-08 11:50:28
7315,U02887,12,4,Factor third food newspaper better song.,SENT,2024-03-24 06:14:35,2024-03-24 06:43:35
7316,U00972,11,4,Some ground good evening.,FAILED,2026-01-14 10:37:24,2026-01-14 10:55:24
7317,U04718,13,1,Choose vote season team team away.,FAILED,2024-11-14 21:19:37,2024-11-14 22:00:37
7318,U03363,10,2,Up scene course movie challenge.,READ,2025-09-09 11:00:42,2025-09-09 11:41:42
7319,U01715,1,3,News important detail throw represent.,SENT,2025-10-23 17:51:59,2025-10-23 17:53:59
7320,U03505,13,2,Same act southern house scientist religious fund.,SENT,2025-11-30 23:02:21,2025-11-30 23:47:21
7321,U02651,11,1,Success low chair American.,READ,2024-06-27 08:54:49,2024-06-27 09:42:49
7322,U04959,1,3,Charge professional certain professional rather deep.,PENDING,2025-02-27 20:41:22,2025-02-27 21:21:22
7323,U04670,13,3,Possible here attention high.,READ,2025-09-07 04:54:18,2025-09-07 04:57:18
7324,U00102,11,1,Have better mean all discussion song.,SENT,2025-09-15 20:28:24,2025-09-15 21:24:24
7325,U03045,10,2,Structure region feel myself.,PENDING,2024-04-13 23:16:19,2024-04-14 00:03:19
7326,U04909,10,4,Tell six mind child.,READ,2025-12-06 17:50:10,2025-12-06 18:30:10
7327,U03396,13,3,You who painting Republican.,FAILED,2026-01-03 17:06:05,2026-01-03 18:00:05
7328,U01018,12,1,Collection conference right during arm certainly.,READ,2024-02-29 10:28:12,2024-02-29 11:10:12
7329,U04931,13,4,Pass purpose bar.,PENDING,2025-08-28 14:33:14,2025-08-28 15:00:14
7330,U04839,1,4,Whom send sister.,SENT,2024-09-06 21:42:11,2024-09-06 22:16:11
7331,U02433,12,2,Example coach network small black by car.,READ,2025-12-05 23:13:03,2025-12-06 00:06:03
7332,U00196,11,4,Those democratic follow feel instead catch.,FAILED,2025-03-25 17:22:42,2025-03-25 17:54:42
7333,U03514,11,2,Cold now create drop argue.,PENDING,2024-03-28 01:47:07,2024-03-28 02:19:07
7334,U04695,1,2,Growth customer end particularly idea project rather.,SENT,2024-03-02 11:44:24,2024-03-02 11:59:24
7335,U02414,10,2,May factor surface north win half.,READ,2025-12-31 10:42:39,2025-12-31 11:22:39
7336,U00615,11,4,Difficult word whom student rest Mr project central.,SENT,2024-03-07 16:59:08,2024-03-07 17:10:08
7337,U01275,12,3,True protect one maybe.,PENDING,2025-10-01 21:50:06,2025-10-01 22:16:06
7338,U02479,13,3,National keep across indicate fast.,FAILED,2024-08-31 09:26:52,2024-08-31 09:34:52
7339,U03291,11,3,Rate story worry security.,PENDING,2024-04-28 06:46:37,2024-04-28 06:52:37
7340,U01136,12,1,Mind factor ability could yourself.,PENDING,2024-09-01 06:03:45,2024-09-01 06:59:45
7341,U01764,12,4,Strategy lead image financial true start report.,PENDING,2025-02-21 04:38:56,2025-02-21 05:18:56
7342,U03823,11,2,Film plant money small born require.,READ,2025-04-02 06:46:56,2025-04-02 07:29:56
7343,U01187,12,3,Up push take stay size education recent.,READ,2025-10-16 12:21:56,2025-10-16 13:04:56
7344,U02599,13,2,Cell determine everything fear whole out true.,FAILED,2024-04-19 18:12:47,2024-04-19 18:20:47
7345,U04631,1,2,Result need dream study.,PENDING,2025-11-09 15:18:05,2025-11-09 16:05:05
7346,U00040,13,3,Boy tend head.,FAILED,2024-02-28 18:55:58,2024-02-28 19:12:58
7347,U01192,10,3,Trip everybody again western board population.,PENDING,2025-06-14 12:08:02,2025-06-14 12:27:02
7348,U04837,11,3,Blue government exactly product.,PENDING,2024-12-16 17:32:48,2024-12-16 17:53:48
7349,U03454,1,4,Word blue final court focus.,FAILED,2025-05-22 18:41:21,2025-05-22 19:30:21
7350,U04981,10,1,Purpose benefit assume instead.,SENT,2025-07-15 10:37:40,2025-07-15 10:50:40
7351,U04675,11,1,Customer day grow fight senior.,FAILED,2025-01-21 19:31:17,2025-01-21 19:58:17
7352,U01869,1,1,Discussion agree call.,PENDING,2025-03-09 02:02:58,2025-03-09 02:08:58
7353,U04222,10,1,Fire over professional break front assume.,PENDING,2025-08-18 12:09:27,2025-08-18 12:28:27
7354,U01546,12,3,Case truth three condition painting.,SENT,2024-08-22 06:51:55,2024-08-22 06:59:55
7355,U01565,10,1,Center leave especially popular firm wish opportunity difficult.,READ,2024-09-03 15:28:07,2024-09-03 16:17:07
7356,U02249,12,2,If possible there much.,PENDING,2024-07-30 13:50:08,2024-07-30 14:07:08
7357,U00433,12,1,Return two season head threat.,READ,2025-07-24 09:23:01,2025-07-24 10:06:01
7358,U03866,13,4,Week energy blood idea deal name.,FAILED,2025-02-15 03:43:59,2025-02-15 03:56:59
7359,U04498,13,1,Seven least organization head line particularly.,SENT,2024-11-04 08:35:34,2024-11-04 09:07:34
7360,U00563,1,2,More later bad service paper table key.,READ,2024-11-20 05:28:17,2024-11-20 06:25:17
7361,U00891,10,4,Gun state necessary behavior return thousand.,SENT,2025-09-28 15:47:34,2025-09-28 16:44:34
7362,U03951,13,2,Throw child sense class do big.,READ,2026-03-12 00:50:21,2026-03-12 01:26:21
7363,U04120,10,4,Take well three language cut do.,PENDING,2025-07-25 07:39:21,2025-07-25 08:17:21
7364,U00861,13,2,Protect seem hard black design so change capital.,FAILED,2024-12-12 05:56:20,2024-12-12 06:06:20
7365,U00462,11,1,Check hit fight book go through per.,FAILED,2024-09-16 02:04:00,2024-09-16 02:54:00
7366,U00460,1,4,Or right leave somebody growth month.,READ,2025-10-28 11:28:10,2025-10-28 11:36:10
7367,U04046,12,3,Cause dog somebody treatment customer indicate price.,READ,2025-12-09 18:31:24,2025-12-09 18:32:24
7368,U02300,10,1,High prevent home action notice.,PENDING,2024-10-11 19:25:59,2024-10-11 19:34:59
7369,U01543,10,1,Kitchen process material cup process bag.,FAILED,2024-08-17 02:00:13,2024-08-17 02:20:13
7370,U01634,13,3,Hear assume follow.,FAILED,2024-10-27 04:02:56,2024-10-27 04:02:56
7371,U02040,11,4,Word fill before individual guess.,SENT,2025-04-23 01:23:39,2025-04-23 02:05:39
7372,U03731,12,2,Under movie loss too culture.,FAILED,2026-01-12 05:55:51,2026-01-12 06:54:51
7373,U00787,12,4,Research rule baby raise.,PENDING,2026-01-13 07:34:56,2026-01-13 08:18:56
7374,U00475,11,2,Consumer Democrat strong cup.,READ,2024-12-01 04:50:19,2024-12-01 05:41:19
7375,U03884,10,3,Final child receive.,SENT,2024-01-08 00:29:39,2024-01-08 01:04:39
7376,U00988,12,2,Stay instead any national although.,FAILED,2025-01-23 21:27:49,2025-01-23 21:44:49
7377,U02897,1,2,Side anything fight.,READ,2024-09-16 16:57:28,2024-09-16 17:13:28
7378,U00936,1,4,Kitchen garden assume military already rock industry.,SENT,2025-01-21 22:42:57,2025-01-21 23:18:57
7379,U00329,13,1,Draw far raise ahead however strategy series.,FAILED,2026-01-11 11:06:49,2026-01-11 11:06:49
7380,U04338,1,2,Republican debate member mention specific.,PENDING,2025-11-02 08:41:17,2025-11-02 09:14:17
7381,U03070,1,3,Animal increase after center cell.,READ,2024-05-29 07:03:56,2024-05-29 07:15:56
7382,U02812,11,3,Husband night yard air.,PENDING,2024-07-20 12:53:22,2024-07-20 13:48:22
7383,U00125,13,2,Us production second.,READ,2026-04-07 09:44:42,2026-04-07 10:42:42
7384,U04938,12,4,Then western bar realize suffer.,READ,2025-08-25 00:18:39,2025-08-25 00:50:39
7385,U02971,1,3,Everything soldier what debate development trouble.,PENDING,2025-08-08 00:23:17,2025-08-08 01:04:17
7386,U03265,1,4,Understand husband serve.,SENT,2024-04-12 04:31:06,2024-04-12 05:24:06
7387,U00367,11,2,Under training evening son thus house.,SENT,2025-02-18 17:12:01,2025-02-18 18:05:01
7388,U03247,12,4,Administration certainly minute society hard body thousand style.,FAILED,2026-03-24 17:17:30,2026-03-24 17:51:30
7389,U03070,12,1,National attorney fight baby training.,PENDING,2025-11-19 15:15:26,2025-11-19 15:28:26
7390,U02498,1,1,Begin need computer late.,READ,2025-10-19 21:26:20,2025-10-19 22:24:20
7391,U03348,10,3,Education letter if show those education material.,PENDING,2024-06-29 05:16:29,2024-06-29 05:26:29
7392,U03779,11,4,Song anything just black.,PENDING,2024-06-10 16:17:01,2024-06-10 16:19:01
7393,U00387,1,3,Be sit ground live education decade.,READ,2024-12-01 22:30:36,2024-12-01 22:36:36
7394,U02784,11,1,Wide agency now mind group ability same.,READ,2025-12-18 17:56:04,2025-12-18 18:00:04
7395,U03048,1,2,As our from store too home plant.,FAILED,2024-07-02 09:14:28,2024-07-02 10:11:28
7396,U02509,12,3,Crime building hot stage ability.,SENT,2026-03-02 14:06:04,2026-03-02 14:41:04
7397,U00555,1,1,Fish energy realize high there easy long.,FAILED,2024-06-18 21:56:32,2024-06-18 22:09:32
7398,U00896,1,1,Reason finally material.,READ,2025-07-06 09:21:48,2025-07-06 10:14:48
7399,U03147,12,4,Their everyone health benefit strong.,FAILED,2025-06-28 12:40:15,2025-06-28 13:29:15
7400,U03820,12,3,Available edge wide remain write move.,FAILED,2026-03-26 03:54:26,2026-03-26 04:50:26
7401,U00128,13,4,Contain single none security clearly drop.,SENT,2025-01-09 08:01:04,2025-01-09 08:48:04
7402,U04750,12,2,Eight necessary imagine race car.,SENT,2024-03-18 17:32:43,2024-03-18 18:00:43
7403,U04161,11,2,Raise everybody media local service bring manager.,PENDING,2024-03-20 08:30:03,2024-03-20 08:50:03
7404,U03229,1,3,Available challenge each station though.,SENT,2024-09-02 00:13:02,2024-09-02 00:46:02
7405,U03527,1,1,Campaign night happy.,FAILED,2024-01-07 05:44:33,2024-01-07 06:29:33
7406,U03581,10,1,Clearly north enjoy family moment.,SENT,2024-11-29 03:28:15,2024-11-29 03:50:15
7407,U04241,10,2,Natural cup seven call everyone now race.,PENDING,2025-09-07 10:38:52,2025-09-07 11:23:52
7408,U03554,10,3,Painting each exist fast increase long recently.,PENDING,2025-11-08 20:34:18,2025-11-08 21:33:18
7409,U01356,11,2,Let development true federal line themselves teach.,FAILED,2026-01-03 01:54:01,2026-01-03 02:38:01
7410,U02151,10,4,Help work report you.,PENDING,2025-03-19 20:40:59,2025-03-19 21:16:59
7411,U04177,13,4,Rate gun physical sit.,SENT,2025-09-27 09:02:51,2025-09-27 09:12:51
7412,U04066,10,1,Discover student member thought.,SENT,2024-10-15 03:46:41,2024-10-15 04:17:41
7413,U02988,12,4,Rule relate life one art.,SENT,2024-05-27 11:06:16,2024-05-27 11:58:16
7414,U02231,13,2,Today current involve lay similar.,PENDING,2024-11-07 04:14:15,2024-11-07 04:59:15
7415,U03384,1,2,Then answer large movement president.,SENT,2024-01-28 03:04:51,2024-01-28 03:30:51
7416,U03505,11,1,Type system stock recently rock line.,FAILED,2024-10-21 21:13:58,2024-10-21 21:33:58
7417,U03347,1,2,Natural company which southern here deep.,SENT,2024-10-13 11:43:54,2024-10-13 12:42:54
7418,U03482,10,4,Performance oil level wait policy agreement.,FAILED,2026-04-07 03:52:02,2026-04-07 04:06:02
7419,U02460,13,4,Sell despite sell PM try.,READ,2025-05-16 05:52:53,2025-05-16 06:37:53
7420,U03284,10,3,Once wait threat garden scientist hotel.,READ,2024-08-11 07:51:02,2024-08-11 08:29:02
7421,U04084,13,1,Service rise people.,FAILED,2024-05-22 11:05:26,2024-05-22 11:08:26
7422,U03975,10,4,Carry across likely everybody call forget his.,PENDING,2025-04-11 16:39:39,2025-04-11 17:10:39
7423,U00788,1,4,Recently officer research ability woman ever window.,SENT,2024-08-25 10:17:59,2024-08-25 10:27:59
7424,U04399,13,2,Understand sing challenge probably data home side.,SENT,2026-01-13 02:06:48,2026-01-13 02:53:48
7425,U03757,11,1,Mention charge western.,PENDING,2025-01-22 10:13:32,2025-01-22 10:51:32
7426,U03592,13,4,My opportunity store.,READ,2025-01-15 08:06:17,2025-01-15 08:09:17
7427,U01174,10,4,Cell present issue oil shake particularly.,FAILED,2024-12-28 15:59:44,2024-12-28 16:26:44
7428,U00900,10,4,Save several policy.,FAILED,2024-05-02 00:51:33,2024-05-02 00:52:33
7429,U00589,11,3,Success political thus enough picture dark.,READ,2025-08-05 19:54:52,2025-08-05 20:35:52
7430,U04338,11,4,Operation none politics represent science meet benefit.,READ,2024-05-20 10:30:15,2024-05-20 10:53:15
7431,U02179,12,4,Forget white agent.,READ,2024-10-26 02:44:19,2024-10-26 03:28:19
7432,U00573,1,3,About whether pressure quality begin everybody happen quality.,SENT,2025-03-16 20:29:16,2025-03-16 20:57:16
7433,U04387,1,3,Six tough better.,SENT,2025-02-11 04:58:15,2025-02-11 05:12:15
7434,U02744,11,1,Letter everybody I fire imagine among difference half.,FAILED,2026-01-31 20:16:15,2026-01-31 20:57:15
7435,U01992,12,4,Discover record three ok thank wind course.,FAILED,2024-07-31 00:42:37,2024-07-31 01:19:37
7436,U04805,11,1,Might suddenly age field than friend control direction.,PENDING,2026-02-26 09:35:56,2026-02-26 10:13:56
7437,U00010,1,2,Like big water word.,PENDING,2025-01-04 16:36:18,2025-01-04 17:31:18
7438,U02909,1,2,Official any their generation level hold game plan.,FAILED,2025-11-30 06:26:50,2025-11-30 06:36:50
7439,U00199,10,2,Religious contain son herself.,FAILED,2024-06-25 15:08:43,2024-06-25 15:50:43
7440,U00488,1,3,Traditional focus effort wish be people case rise.,READ,2024-07-30 10:48:42,2024-07-30 11:08:42
7441,U03716,10,4,Contain risk property other plan measure usually four.,FAILED,2025-07-30 01:59:15,2025-07-30 02:02:15
7442,U04525,13,3,Meet listen oil whole usually evening.,SENT,2025-01-18 17:07:35,2025-01-18 18:04:35
7443,U03875,1,2,Treat specific professor coach event available skill put.,FAILED,2026-02-22 22:08:29,2026-02-22 22:36:29
7444,U00738,10,3,Identify eight order alone.,READ,2025-03-30 04:28:23,2025-03-30 04:40:23
7445,U00390,13,4,Community number once authority.,PENDING,2025-05-13 10:49:52,2025-05-13 11:03:52
7446,U04069,11,4,Matter often argue.,SENT,2024-03-21 02:53:03,2024-03-21 03:21:03
7447,U01531,11,1,Piece yard this card.,FAILED,2024-03-03 22:13:24,2024-03-03 22:28:24
7448,U00881,11,3,And performance soon until.,READ,2024-12-29 03:33:11,2024-12-29 04:12:11
7449,U01816,12,3,Set attack tell manager instead instead head.,PENDING,2025-06-17 11:19:41,2025-06-17 11:30:41
7450,U03585,12,2,Center find three report right service increase conference.,FAILED,2024-10-24 04:33:33,2024-10-24 05:32:33
7451,U04692,10,4,Until score our agency.,FAILED,2024-07-18 23:19:12,2024-07-18 23:40:12
7452,U04810,11,3,Follow go condition something ok race man.,SENT,2025-10-19 00:58:57,2025-10-19 01:55:57
7453,U03478,10,1,Travel buy daughter commercial.,READ,2025-04-19 17:59:52,2025-04-19 18:13:52
